SpaciiScores	pathogenScores
4.372592544726388	1.7860138702824315
6.517792779851163	-1.8673029139178823
5.869630022286003	-1.8048191899270023
3.678824249491697	-3.7136263599119275
2.3967014586488915	-3.63496172823767
0.49356348381877524	0.40228056623649877
1.8270157002580447	-5.514772111673409
2.273760640839072	-4.175990973694297
7.634803022724611	-3.7606282927107486
6.447152557329048	-1.406577301422118
8.255995337828722	-2.315241207785334
-0.660959364047045	-1.792867199401769
1.9876560728029062	-1.5030617758159508
3.6558393891860987	-3.2694846281731316
6.882394490122067	0.3135387234190148
5.646606051910027	-5.397679514879911
8.709986069356972	-6.19722629173117
5.308780375080005	2.7014321572577273
1.8042105833585822	-0.011810132486033353
5.453261694133602	-7.461965460271614
1.466368734436486	-7.188755102180409
-2.177263862819501	-2.6093369104587794
-2.4191702033731133	-1.8688996194669585
4.351356195718438	-0.10846422698185165
-1.0603578686669834	-2.8741415508244472
5.484339191671211	-5.0590537969346485
6.52388671961188	1.016679685182055
5.804885881930602	-3.6433971049358718
-0.9831915350324323	0.7585609388871433
2.3809622789875675	-0.9343881984630116
0.48852006102799805	-5.322057050274452
0.1292299346746688	-4.468685766302201
5.809847139464836	-1.1717282475121635
0.3825037625501295	-6.2594635667477405
-0.11450986356001636	-7.612103752297429
-0.701040259980175	-3.012434333339911
8.395124668645735	-0.20603813061907772
3.364366281992204	-4.238839106701732
1.5680537616907202	-4.731404500885418
4.719478948517974	-2.0726736044824747
2.787175638156981	-5.201272492213377
6.430051533601983	-8.42413578866902
4.079461426710964	-3.3517121846728344
1.7462159111129552	-6.645695622612635
4.061075165823183	-5.603521281085591
2.5819703619723384	-4.741081936891362
0.14294608828325295	0.6582280671364913
2.7629699069638036	-2.0819999623363117
2.000669814819389	-6.998767059986989
1.1083265924273462	-6.476234055512066
1.4679329419293197	-6.601540495530315
3.953693063767787	-3.48641860268404
6.085534753193713	1.2257413821152454
-1.4714621833407762	-4.832863769979127
2.10443527425511	-1.3016479685632873
5.071731610567554	-0.7737178106851559
3.1710281759084467	-1.7062497714207154
2.296555070964331	0.08297393910217465
2.9883674798798836	-0.12113510906749525
1.7792992982485885	-3.8515422026979422
0.24368558911552896	-2.6461770070217483
4.804941612071161	-2.314921349369314
5.884474199380207	-3.1386692095882154
-2.3283212330163394	-2.8412239029575233
2.0005293195052047	-6.004765404560999
6.804522236617515	-2.498467465517308
1.9051558345175863	-5.85643634840099
4.907563493169846	-5.964652503124142
7.38225323473003	-5.857101065433994
1.0592276604400013	-2.960653878211417
6.850319307887162	-2.9997879977499053
1.4108389432862225	-3.708773754008149
2.926439749399634	-0.7310357876501143
0.7148407070422138	-1.2605288430124233
2.1428630586725603	1.9927696767481677
-1.7378659806045675	-5.398974805003689
1.0620623776803768	0.9207017291479929
4.383938550164544	-5.488268907331246
1.953543159669323	-3.352643951866753
4.149975118199876	-4.155543312983724
2.9750713163013245	-3.4145882633166877
1.7270065020882726	-3.336553087825166
1.8312043831391804	-2.8224285651662626
-0.24484624234679586	-1.9564886275908862
-0.6822089605509518	-4.017885734356867
1.1401399661806693	-3.016657415156999
3.670617965102963	-5.9814751919816445
1.1326460887544272	-3.2068605985145098
1.7524801040011937	2.344147363755667
2.2680573085075935	-3.112142010825494
4.495244470208405	-2.0842802247639156
4.390798207849855	-2.7781009017767246
4.4193025585402665	-6.474339438863808
6.2324565696915215	-6.448039752765283
1.6750413729349134	-6.544541290582629
0.1435893860104045	-0.830856608637049
5.609863552689774	-1.8302660114206901
2.86579757303889	-1.3326327951578492
0.8513404220992413	-0.508655391416795
1.5234453991296846	-5.6723927062208475
3.6312579158172014	-6.71450497244976
2.6629625583881023	-6.715345850934455
3.397363131467955	-1.3973801891043536
5.753559164673135	-2.555972556580116
0.3678975494489407	-0.7275665605784809
3.903188955950185	-6.846742667392249
5.044052321675366	-5.921176510898647
0.0968994078035621	-5.551438904646147
3.1978338050680577	-6.437288537422688
1.1668403940919916	-2.082593908391175
2.4384489160462124	-3.5722447603938576
-1.1424110841204538	-5.297176037475936
4.469866199620583	1.3322835373344617
2.937611161129695	-2.941972581384505
3.9503943438547253	-1.2044182770430893
-2.5803788635966214	-1.8205091341296225
2.4546405134817064	-1.3654859177088383
-2.7152040089207787	-0.374972616277347
-0.6369665634801152	-6.313468840843626
2.613829172713963	-2.1825689477331025
0.9421072686689342	-0.9545594106441513
0.5162614655650941	-2.25461622592735
0.7870290824233734	0.2561819386995978
2.819276266049343	-3.5262011947122573
3.089840441126654	-1.7083898495929475
-0.5147296733776727	-5.852666752789162
5.416191610271966	-3.3022770594279223
1.9463006886332437	-4.267505699662195
6.713005881285881	-0.8806896052097102
6.373399448184728	-4.487671758630086
3.097512572442696	-1.903120776194612
0.3575133186872961	-0.7716834265337695
2.13051124191378	-5.916242884432677
6.618922256146078	-1.5468364598534947
2.6685037945284478	-2.5273397203641252
12.375481017830225	-4.107161762281834
3.7795194898789077	-2.5036147616216624
5.2184378076275095	1.1250591851737113
4.8768328293805325	-4.1517940045192745
1.1634345300335838	-2.612688871058424
-0.24372688121385977	-7.769054376072432
5.615294048779958	-5.753590909088757
0.5013574057359733	-4.513606775201822
2.458483128063733	-3.341615842802298
1.4860811678950938	0.282717823952197
6.088242863170194	-1.887071423593511
5.632868149892403	-0.9382387668044316
3.086256195458816	-3.3972872973877486
4.2225197071321645	-2.1407318350647415
4.8479716843086464	-7.143320644398699
2.575093365860482	-3.0018235271266462
5.3489750533887275	-0.909918616412881
2.6266880753166504	0.20517419255727987
-1.5149473936670006	-4.3399403011883635
4.833735969737688	-3.376856392657686
7.56859173903473	-3.452308545072299
5.034388620529143	-1.2305577114130415
-0.656907739245213	-2.725099367990026
1.0854992798319358	3.3338957219126257
-0.06160429855037819	-3.3673082928539486
3.575272614545497	-3.376988173283962
1.103278947921325	-2.0577121043231728
8.243483270944523	-2.866759265912492
2.5501078953066383	-4.891119198703166
0.8839946245562089	-0.428363860103417
1.719932123418289	-4.48296400045794
4.046172531619902	1.5549414280986582
5.821043791500642	-5.423978265116261
8.012062545353842	-1.5881442069582192
4.413060939904426	-3.2003712756816753
5.0460568487713715	-0.6646063536504982
0.33833647813150947	-1.6435026420921588
3.6943152952306377	-5.415160597384272
2.078706349441177	-1.021415400037057
3.0447733560751544	-1.6813508866267455
3.309965966574026	-3.904754044523969
4.508458462348614	-1.395334211233461
2.914171908905672	-1.1014402607104046
6.347900244356822	-1.132983682142509
5.383661160709266	-5.408597832908214
2.2108936381766284	-9.161483874827553
0.5600219550070733	-3.256810953428783
0.9376277458997038	-4.544683824057614
2.8886852050502796	-0.2709835288907243
1.5924493981500802	-4.548004301431888
5.170159364223764	-4.385396457918347
7.257273365811017	-2.6464420856903246
0.7831294536840687	-0.4651566937063194
7.438496451659631	-0.07869832068035976
1.7480581807730573	-3.96305464187418
-0.48209500608848543	-3.2438310242709747
2.7445960412156865	-3.182907993627339
1.4451255178369706	-2.1561186483602626
-0.762123432735109	-2.7073623409615095
-0.2946753727081841	-1.9734746054100754
4.581686193222879	-7.299137422128183
1.0365380271013578	-5.776194202424563
1.0353037771220954	-5.875958103838542
-0.32770663218187224	-5.428922649449618
2.94643064407245	-0.013446533790585136
0.8290054012901464	-0.7854081328527229
4.536794455849986	-3.197811730793802
4.072032111979269	-1.6992957416673846
0.4583770485039622	-2.2195421698907296
2.6086057123542616	-5.882183914067923
0.7635392619417303	-2.009075574124182
0.8014818332641198	-2.0740623788327355
2.545821749816639	-2.8251150079921956
4.211334231891328	-4.666472607259152
1.9665336721994038	-7.104363116355188
1.115440924176312	-7.09567028035346
-0.4400895608711153	-6.265085161820849
9.387763234023112	-1.4952811221356512
-1.685170145185225	-3.83405130156774
5.271111849276764	-4.55085689580298
0.31958163592986466	-0.48955833317279485
5.275124246796878	-6.864826288355488
3.460306177782826	-0.20317002374551407
2.193065983089923	-6.2921605873298745
2.63208216429652	-5.200754928533826
10.084230849096116	-5.382439621973873
4.551039454758268	-3.8110131932036495
4.284535183054743	-6.448245131325393
2.088606963342073	-2.896180214824682
1.3011131881988263	-3.6441472961861905
-1.1142705205155607	-6.523818518317313
3.475995994259847	-0.416128750595135
2.7207984003312333	-1.8355795652358609
5.154599458881762	-3.3919301065874947
4.044579259380981	-0.7417262930127322
-0.2293182659166746	-3.03204963547671
1.4845365462656162	-2.833858695466489
0.6713730769967015	-3.8609449304835834
1.2490588065154213	-4.790459441033363
4.4582541160149844	-4.6912162708445635
5.137419374344319	-1.7930981616731856
1.342804889336918	-1.223318952748599
4.268255411949582	1.1903417881712528
3.7226361031530075	-0.007311593449628617
1.9524906954024175	-2.9504634178032063
2.956770404614815	-2.142771444603312
4.485387116384942	-6.3899750509527
2.966648619410421	-2.128538643443335
9.845747471449073	2.6322339076312744
3.6083209575664625	-0.08530822011994132
-2.4246739357860747	-0.41319413685246786
4.802395618427539	-3.5822813850361968
8.204508123198423	-4.719983701210282
2.3955045420341037	-3.672036554268317
5.544757097301897	0.9178864052666427
1.2014322947874803	0.6191240335458872
0.39215956223659987	-2.706479389732692
4.041499734012916	-6.437308278409546
4.270346664582462	4.444857091560749
-0.8608023570042462	-3.8957237076836577
5.58290330747613	-3.074648902134271
1.1072480474196027	-4.032709278756187
0.9540263489335246	-1.6498517830545723
-0.6634696321978595	-0.2627382792992421
4.777531806187824	-1.083867601340728
3.9187954378076597	-3.5619690410505314
2.5779188128201724	-1.7197729010799208
3.070760078395608	-3.1237570643172603
1.4711952691449142	-5.546883136311294
5.203978278741403	-1.544479754302273
0.681250088537297	1.7689583282385684
3.4248583180431638	-3.6589522204746174
2.767525667390146	-0.9124502356187634
-0.05060277047803652	-4.547679200957219
4.129860343522068	-3.9119930447504316
5.112835032316383	-6.858262849105131
7.214158730351443	-5.456212885977607
1.8597345304183364	-2.233609178068832
0.5292175301489124	2.330326425663827
1.3225879693796685	-1.9630123019844632
2.2757984713124415	-5.138809512295978
1.0861900728773435	-2.501310371155114
1.0755696141100373	0.07890951731781115
4.034711177170436	-4.85482629415506
-1.4548094781737575	-4.2724234675295065
2.536627187433652	-3.1105949963748003
4.931141011192011	-0.77920728496008
8.037391749649146	1.6959376662071293
3.701525758559484	-1.4197976267765
3.2084805537532475	-3.0993627107718567
3.168583467402783	-5.199862277703772
3.744699502718049	-2.303495978258553
-1.737550747997716	-1.1746115232621435
1.2474210328075799	-6.578705875887181
0.8846179642890775	-3.629683796722702
2.7824238693157497	-4.4464577934053295
0.021569360427349693	-6.033399501928443
0.6519025247310708	-1.2563821012978735
2.9394379959422565	-3.798210932383597
7.228957642410393	-4.8636161504575455
0.234310385034604	-0.3886481953462635
1.1318894118495564	-7.340781281685679
4.2064693808787865	-3.2619817603236925
3.23553596129679	-4.313176861728124
2.8045836449061596	-2.5685760632264305
4.714249209995131	-3.9145400542416837
3.951072152765363	-3.930790165612393
1.000614987619798	-2.1958286628653525
-0.6784647078367811	-3.620204749764696
1.9347501237947995	-0.15781699169701824
1.837946658282533	-2.867579783042885
6.666623277699102	-2.3603892248385705
2.094429611258903	-4.008969081544848
1.8228644219134935	-2.656704405014466
5.371955190618934	-4.188357977798944
3.7204605740113266	-4.046879641870902
-1.8288227617984205	-4.330735734753262
-0.14026970907522696	-4.110440909094308
-0.37126374901262693	-1.9954552053337693
2.66859765185103	-3.607732657481421
1.208896404084527	-5.561982048448982
4.1397312289144	-1.822908232805048
10.600964318328181	-1.8932827302701583
1.2762447304027376	-2.2744772939977906
4.99943919627529	1.6469810627731647
4.457222318882543	-5.430494530292805
5.1106465299627075	-2.8764688975980732
-0.3074751661534947	-1.2608580324686045
3.3467049658677865	-2.9901778068968667
5.45330910487138	-4.6247219293142905
1.1680991262794862	0.6801868081913653
4.498402285628998	-5.713891922163953
-0.8058110381379038	-3.922320655956156
1.551303713030535	-8.34369941623811
0.3331289204846257	-5.600190130013573
3.349114037986965	-2.264803875913856
3.7526507449373696	-2.5379732524039866
-1.2699588244267659	1.7091656289435093
0.9280110985699253	-1.6976628319134761
2.9288997697100285	-5.087014392396867
0.7708193506678072	-2.712910912919085
2.692554622331812	-3.499517666037633
3.14825885119717	-4.9386905433322
5.528335344384601	-0.5014748718035378
1.664081091721613	-1.568123604831385
3.3277375717270274	-1.30064464257174
5.4093669091287495	-4.15468919506398
-2.0058443073298804	-2.987310890526487
2.155273863528123	-3.7476094625513667
-0.03682356212962645	-2.6443494721087575
5.510218791360643	-6.771208694503912
1.9605537100811716	-1.7012567587017884
6.212245240605682	-5.834078852625282
4.644433197521266	-2.8354794920547874
4.838945341174167	-3.8593421706907804
4.708019929797075	-6.606787523727064
6.236642743207511	-4.924226363759033
4.153600318438009	-0.6421180262406665
1.8997352798217548	-0.4224022751051848
4.384998257041957	-3.6111770268422845
-0.37280262479322346	-3.7641321326162824
3.412983689801024	-4.677959961703664
2.717367562826496	-1.040930806877924
-0.7952117582851486	-5.0757687413542385
2.195948210552814	-6.792084298445246
3.20367043602738	-3.253532717204564
6.993670442547057	-2.527445648722619
-0.012612366172788825	-5.65256692105055
4.606391189028926	-4.056983972310832
3.6508660051854065	-2.7923203818906472
4.1170510872998705	-5.465621133453141
2.340287454385333	-0.48020278042193354
1.6319519134445954	-2.4922112895004886
4.819865522645529	-5.2086225506994595
8.269053879448592	-3.569858259760224
5.458827174720767	-0.15977741717426852
0.24454663692412737	-5.480894686289503
8.908118973271911	-0.5027139305866228
0.3672025625371873	-2.490050205408579
0.8047560678635364	-3.922490735373316
1.7462391820747882	-0.15775538865514704
4.550391812182113	-0.9843386032457033
1.030548245014927	-3.2329246297217082
-0.9373056671810502	-5.504761847052777
6.657122988237944	-1.5367951751274234
7.571496797783794	-6.394648145661876
1.7243190266581507	-3.329489840312391
3.4144323438898425	-2.342557626614962
0.9472870709439007	-0.8347279170378386
3.7285222409951473	-3.34567252751728
2.656167472377348	-5.1999609614898645
-0.10096003424018818	-0.714694923153246
-1.116353676340566	-4.370082689968285
0.5750532526842278	-1.8833518811259182
3.48227471370825	-7.0980891930674375
4.647106102951653	-4.863760296891741
2.8147607542903472	2.2183253858745786
-0.3044945920290161	-4.517228636646422
3.3764281841317256	-0.7146623993479011
-1.3349339497967492	-5.4932574005605375
3.655072686637027	-3.9744228958804797
1.6257883776992799	-0.53469106029101
3.475506593062846	-1.1584804391883665
3.8226120693007033	0.5089876544780054
-1.1992194894026227	-3.08122032744501
3.054898358485417	-1.1246170639773538
1.6506427757883273	-2.52523703730958
1.9015739334518855	-2.422940309576802
2.8056487459722916	-7.476125926839302
0.7314527641927668	0.7387963092884888
-0.0046724903041592825	-6.876540314430969
6.248560662891066	4.154480211594631
4.124608942820203	1.5874658260408125
3.944780414983285	1.4822853962670308
-0.553473820736798	-3.255378086269758
6.739109691822051	-4.333708617264193
4.815370823168678	-2.1400032781565983
1.1608357824014774	-8.843858123868642
5.109628882831032	-1.3161169061577311
2.3431354244526688	-3.425462372341059
6.857762637098062	0.4956451193648377
1.4714652454128725	-4.467934057402573
6.015867485134606	-2.167973405124826
7.754819150542318	1.140829973140228
1.7050010745471127	-3.877961935558062
2.863531826436599	-2.6636337947318225
0.30123193474460663	-0.29502733240366297
7.968244469346445	-1.957823840444064
1.948398965246895	-0.7693794585140381
1.6572991293080293	-4.787312683386915
7.207093085972673	0.049463062021260384
2.165152521872045	-6.02865079088636
3.629352224894518	-7.596638139253685
6.892477405133661	0.9814604235695299
0.8956253684708315	-3.629548483797663
1.8121282676672195	-8.09402822085545
2.0059393763842195	-0.9153407775217488
0.7809140334470328	-2.2171061213674648
2.841099565195975	-1.9711710608567046
1.285790226367368	-1.6990325785246227
4.949915226095726	-4.719264340497347
1.945559889438698	-3.1001692577070514
3.0999300068382354	-0.911753322428666
-0.908301780756176	-0.8044817258770536
2.582075822924139	-4.952243086573532
3.1171313631621445	-6.727199215811595
0.5233827550660237	-5.2504813781387725
6.277361217412675	1.3782308133916956
5.364521835581172	-6.420161091375292
2.3128457169252954	-0.19470215460282247
3.56365268487545	-3.747750972155899
3.589474437153285	-2.3197867136536843
2.623822219581882	1.3916647226078283
5.977248891822882	-4.04226426548874
0.1597485503770315	-3.7741835007490465
6.537754456146757	-3.958860764394103
-2.827794463532598	-2.9174889998019466
8.83505501792277	-1.3098167454537872
5.813534489574465	-7.29011295987641
2.2389345529968807	-3.5064327416138212
0.1850667176873344	0.14525982294438222
2.730510781293873	-6.611590008964896
1.0395798104944731	-8.039632317320923
2.1590563711913546	-2.058037618134449
3.6124655224257936	-0.7915114265216232
5.918382627280181	-0.9834605228718658
1.3835510124960706	-8.98491813335778
4.189780620754078	-4.594680966901564
0.8132810154589265	-1.1635843014515217
6.04233515493587	-5.6296887880638735
8.391604034820318	-4.532167686608261
4.788318066495407	-5.817263805088118
2.360031426536864	-2.670295605577934
1.59508344059617	-3.137991801929786
3.3672515592896843	-0.45835545514003684
4.902508301145275	-5.906739674875524
2.710308391161959	-7.577686035166778
-0.6589197764544963	-5.357264482975836
8.09020842728421	-1.1724131752517906
2.268415055923441	-2.6387227811455034
4.335304053804208	-5.5528448159905395
1.1731973080871114	-1.916559016717514
1.7294332289023657	-1.013730439908045
2.039231285103682	-1.1589169838416922
4.094940003807437	-2.7036573002297644
2.6070244104645326	-3.7874254101763256
3.1009746588899247	-1.3425695481865887
-0.5443824345659607	-2.7939616932935962
4.088943539625205	-2.739287559977015
5.6863040276044785	-7.0761770932753905
3.098668174221018	-0.4231712273539472
5.47069179361074	-1.4941286265333247
5.9370468724562215	-5.574170867000106
4.16316889487598	-0.4287629803935431
4.591665750514949	-1.1872004019310793
2.175097290381075	-2.2144566672190535
3.497030784418257	-0.013781826331040747
3.1307956116530704	-4.674787609514624
4.617770177792892	-2.099069495783027
5.333122614076586	-5.085179253509466
3.800451950090604	-1.1954660528378724
4.741858340714003	-5.2253436139990015
1.4074630873415401	-4.554160596207055
3.2755965297522778	-5.062220152656039
6.245974819624394	1.881290190753873
3.26347372058558	-3.789415932098052
5.65800875906001	-4.4477073699588345
5.629160969673961	-4.9755457072576235
1.6754462201601257	-6.491221396938613
0.6769366964830681	-1.8745085847471614
2.224632852242337	-0.015591882401480461
1.9346750192757156	-3.3601686311445746
3.0643711640216793	-2.4702498347180324
3.7170593524646733	-1.2614476768003726
2.707404828817374	-0.955775715511038
3.6951362107965906	-2.7420945196457467
7.4725633711179	-2.0925941578397556
6.134090469058748	-7.408542813472593
2.4336323003979032	-3.10314751390473
3.201038077577323	-3.8518167476628378
2.5805021358699207	0.9234243874300319
3.105485212360122	-0.1471373467160504
2.420191098172239	-3.143582396737429
3.632417127885276	2.007456372654559
7.171839002009079	1.0573398558000804
4.318676202158059	-5.009713956955778
3.007060698887983	-5.328171281174519
5.282554236827082	1.6082515884109796
0.760527030804127	-6.499030157778691
1.9312444474091137	0.45249372998662807
4.737951933762332	-6.397455491437711
2.21341651367743	-4.494819906216975
3.0674093196659555	-3.6911976053872024
-0.4781979709730706	1.4285734381168709
4.727684090750898	-2.710226661177302
0.23957030680494995	-1.7601075489507991
5.618083212634929	-4.370961606824949
2.9805313238181554	-4.951372639876183
1.088012495150764	1.2331263202939624
1.9722258510058168	-4.2084998476908595
1.6195994785418009	0.7537762405532078
5.9300071767506495	-0.5601923805441231
4.289402034909074	-3.353071993175462
4.175338079925211	1.8247389228768895
1.5853899916890555	-0.7752527269939833
3.5968647529080044	-6.2727215092059225
-4.08559443623048	-1.5105300207317782
5.610454681396135	-6.4247877796636885
3.735642851577552	-3.273983458250882
0.5795469486224079	-3.7294433137642784
6.227884984703877	-5.156918355632598
0.8870246079361834	-6.61867181664519
4.256457648120261	-3.0411182218743136
1.6294609672996216	-0.9092895219510808
8.34605957870329	0.6982995014801645
6.298177249301517	-0.768025306457389
7.216116404434899	-0.028909073573828437
0.1418436792583293	-2.258864318576542
0.34272830240945495	-6.714185988266593
4.337351817571715	-9.799422934773276
5.344319735614562	-2.4342005022523097
4.25688704699769	-2.927062153543943
0.7502143796940004	-4.197921147031678
0.35293914902152324	-2.331795304768235
3.1375141440727248	-3.273979072074212
5.757809255413122	-1.1419945612222193
0.912831079342368	-6.538082258997321
-1.3102587046190024	-2.427798826147523
3.2806654170421155	-1.8313954654818758
5.472745910533575	0.4838698004923856
5.128993818484645	-1.4949749951499598
1.2834500560358606	-3.334527513028604
2.8527666732925354	-4.073909809942705
3.4749518608110463	0.38240282615441856
1.7383570429825568	-5.569545710226606
1.754479082333603	-1.2934459724265537
5.839074155472304	-1.852592119453817
2.3955585730190023	-5.348927724046405
4.390237389268123	-1.9394481918925521
3.1531459262824058	-1.863631979066355
-0.4806320060546909	-2.58910506957767
6.859840141276521	-3.2098309935842906
5.7377816292625425	-1.14587699624974
1.060385459310595	-4.520567666584014
5.722497376938122	0.5472999044106359
4.299437567829017	-6.836191940440017
2.8200407203212308	1.9740646400557864
4.200092398707	-2.0651958524456973
4.149478145559669	-5.539814011105847
-1.1596385604796353	-0.7150070143526364
1.9731238993070974	-5.144756769806975
3.8702571090913978	-4.506889161544194
1.5701784498927793	-1.8000665422816837
9.314140264327307	-1.6856846213524364
-0.5547990297485228	-3.547076902978091
4.578532615551012	-3.81859264431219
1.157546033336672	-3.468422051752526
2.727149233473341	-3.3925042760004374
-0.2952492337467163	-2.7829974360498397
2.460500883429802	-6.451777862259348
3.922250967051525	-1.20848316721802
3.087212737069706	0.48109975925106596
5.5109719891933935	0.37109629054876336
3.0339499224450606	-6.863702203313153
3.2850812639387925	-4.615164603696741
-1.3667681559154516	-0.7312835301687528
3.5675970654979494	-4.487189789585159
2.4000556870859384	-5.174536142681404
6.5326257822200375	-4.7722035464655335
5.828319914250017	0.49167383334463466
-2.3457063947346626	-3.4804823135505956
9.031760423402659	0.3936780433360809
2.5267572951377133	-2.2586812421535285
4.18313697780286	-4.7545340375555725
